Q1_AgeBracket,Q2_HouseholdSize,Q3_DietStyle,Q4_ExerciseFreq,Q5_EcoPriority,Q6_OrdersPerWeek,Q7_OrderWindows,Q8_AvgSpendAED,Q9_TipPct,Q10_DeliveryRadiusKm,Q11_FavCuisines,Q12_SpiceLevel,Q13_AllergyFlag,Q14_PackagingSustainScore,Q15_TraceabilityInterest,Q16_MealConfiguratorUse,Q17_DynamicPricingOpinion,Q18_ZeroWasteSubscription,Q19_LoyaltyPerk,Q20_FreshnessAlertsValue,Q21_GroupCartUsage,Q22_NetPromoterScore,Q23_ChurnIntent
3,2,1,1,4,3,"Lunch,Breakfast",86.02,11.1,4.6,Indian,3,0,4,5,3,3,1,1,2,4,9,4
5,1,3,3,3,1,Late-night,76.57,14.9,4.6,"Other,Thai",1,1,3,4,3,3,0,4,2,2,5,2
6,2,2,1,2,2,Late-night,24.37,1.8,7.9,"Thai,Mediterranean,Mexican",1,0,3,1,2,2,1,1,3,2,9,4
2,3,1,3,2,7,"Dinner,Late-night",76.23,19.7,7.7,Other,1,0,3,1,2,3,0,1,4,3,7,3
5,1,2,1,2,6,Dinner,74.34,6.4,3.2,"Mexican,Mediterranean",3,0,2,3,5,3,2,3,3,3,8,5
2,1,1,1,3,4,"Late-night,Breakfast,Lunch",37.75,13.3,5.9,"Japanese,Thai",2,0,2,4,2,2,0,3,2,3,4,5
2,2,3,1,4,2,"Late-night,Lunch,Breakfast",54.64,10.7,5.9,"Mexican,Japanese,Indian,Mediterranean",3,0,4,4,4,2,2,1,4,3,7,5
6,3,1,2,4,2,"Breakfast,Lunch,Late-night",58.14,12.0,6.1,"Japanese,Indian,Mexican,Mediterranean",3,1,3,5,1,1,1,1,4,2,10,3
6,2,6,3,2,3,"Breakfast,Late-night,Lunch",40.95,8.2,4.0,Japanese,2,0,1,2,3,5,0,1,3,1,4,3
4,1,1,3,4,3,"Breakfast,Late-night,Dinner",86.93,3.1,9.0,"Other,Japanese,Mexican,Indian",2,1,5,3,2,4,1,4,3,1,7,5
2,2,5,1,1,1,"Lunch,Late-night",104.61,19.3,7.4,"Japanese,Other,Thai",2,1,1,3,4,2,1,2,4,3,10,3
3,1,5,2,4,1,"Breakfast,Dinner,Lunch",30.39,16.1,3.3,"Mexican,Other,Indian,Japanese",1,0,5,4,4,4,2,1,4,1,10,2
2,4,1,1,3,1,Breakfast,70.22,9.6,4.3,Thai,1,1,3,3,1,3,0,3,2,2,8,2
6,3,1,2,2,4,Late-night,56.16,16.6,5.0,"Japanese,Mediterranean",4,0,3,4,4,4,1,2,3,3,8,4
3,1,2,2,4,3,"Lunch,Late-night,Dinner",90.22,8.0,6.8,"Indian,Mexican",2,0,4,4,3,4,2,1,4,1,5,5
2,1,4,1,5,3,"Lunch,Late-night,Breakfast",34.66,12.8,4.9,"Japanese,Thai,Mexican,Other",2,0,4,2,3,2,2,2,2,2,9,5
2,2,1,2,3,1,Breakfast,84.54,10.8,4.4,"Mediterranean,Other,Thai",2,0,4,4,3,2,1,4,1,1,9,4
3,4,1,2,3,3,Lunch,56.71,15.3,7.4,Thai,1,0,4,4,2,1,0,2,2,4,5,3
5,1,6,2,3,1,Dinner,32.53,10.8,5.7,"Other,Mexican",1,0,4,5,4,5,0,1,4,2,3,4
5,2,1,4,3,2,Breakfast,46.74,13.0,5.8,"Other,Indian,Japanese,Mexican",1,0,3,4,3,3,0,1,4,1,6,3
3,3,1,1,4,1,Lunch,52.41,9.1,5.3,Other,2,1,3,3,3,1,2,2,4,2,7,3
4,1,1,1,2,1,"Late-night,Dinner",91.56,0.6,5.2,"Thai,Mexican,Japanese",4,0,1,3,1,3,0,3,5,3,6,5
2,2,1,1,1,1,"Late-night,Lunch,Dinner",45.09,9.1,7.7,"Mediterranean,Thai,Other,Japanese",2,0,1,2,2,2,1,3,4,2,5,4
4,2,1,2,3,4,"Breakfast,Lunch",51.71,1.2,6.7,Other,2,0,4,4,2,2,1,3,3,3,4,5
2,2,2,2,3,1,Late-night,56.82,4.2,6.1,Thai,1,1,4,2,4,1,1,1,5,5,5,4
3,1,6,2,2,4,"Dinner,Late-night,Lunch",185.03,7.7,6.9,"Thai,Japanese",1,1,1,4,4,4,0,4,5,1,8,3
2,2,2,2,2,5,"Dinner,Breakfast,Lunch",135.3,12.6,8.8,"Indian,Mexican,Japanese",4,0,1,3,3,2,1,1,3,5,7,5
2,1,2,3,4,6,Lunch,52.39,1.5,6.5,"Thai,Japanese,Indian,Mediterranean",2,0,3,5,2,3,0,2,4,4,6,4
3,4,1,1,4,3,Late-night,26.31,12.9,6.6,"Indian,Thai,Japanese",3,0,4,1,4,2,0,4,3,1,8,4
3,1,5,2,4,1,Dinner,83.86,5.8,6.6,"Mexican,Other",1,0,4,2,4,3,2,1,4,4,10,3
4,2,6,1,2,5,"Dinner,Late-night",108.01,11.9,8.0,Mexican,4,0,3,4,5,4,1,4,2,1,8,4
4,2,1,2,3,4,Dinner,61.23,12.1,5.9,Other,2,0,3,3,3,2,1,2,3,4,5,5
4,3,5,1,3,2,"Dinner,Lunch",44.47,3.5,4.6,Thai,3,1,2,4,1,2,1,3,3,3,8,3
4,2,1,1,3,3,Late-night,130.16,9.5,7.7,"Other,Mediterranean,Indian",2,0,2,5,3,4,2,1,2,3,7,4
4,3,6,3,3,5,Late-night,25.41,14.6,5.2,Mediterranean,4,0,3,3,3,2,1,3,4,1,7,4
6,3,2,1,3,1,Late-night,75.64,12.8,7.7,"Mediterranean,Thai,Other",2,0,4,3,4,3,2,4,2,1,7,2
3,1,2,1,4,5,Breakfast,44.67,12.8,8.7,"Mediterranean,Japanese",1,0,3,3,2,2,1,2,4,1,10,3
2,3,4,1,4,1,"Breakfast,Lunch,Dinner",44.14,5.7,4.2,Japanese,1,0,5,3,3,2,2,2,4,4,9,4
3,1,1,4,3,1,"Late-night,Breakfast,Dinner",59.04,18.0,5.8,"Japanese,Thai",1,0,3,3,3,5,0,1,4,2,7,4
6,2,4,3,4,1,Dinner,56.61,10.2,8.1,"Thai,Mediterranean,Japanese",2,0,5,5,4,2,1,3,2,4,9,5
5,2,4,3,5,7,"Lunch,Dinner,Late-night",68.46,19.1,7.6,"Japanese,Indian",2,0,5,1,2,2,0,4,3,2,5,4
2,3,1,1,1,7,"Lunch,Breakfast,Late-night",29.45,7.0,5.5,Indian,2,0,2,2,3,2,1,1,5,3,7,3
4,2,1,1,3,1,"Dinner,Lunch,Late-night",94.0,9.7,7.5,"Indian,Other",3,0,4,3,1,5,0,4,4,4,7,3
4,1,1,1,2,1,"Dinner,Breakfast",96.93,11.0,8.7,"Japanese,Mexican,Mediterranean",1,0,2,4,4,3,0,3,4,4,8,3
4,4,6,4,4,2,"Late-night,Breakfast",40.89,12.9,6.8,"Japanese,Mediterranean,Indian,Thai",2,0,3,3,3,4,2,1,3,5,9,5
5,2,1,1,3,7,Lunch,60.7,14.0,6.0,Other,2,0,4,3,3,4,0,2,4,3,4,3
2,4,1,1,1,4,"Breakfast,Dinner,Lunch",24.63,11.1,6.8,"Other,Thai,Indian,Mexican",1,0,1,4,1,1,0,2,1,1,8,3
3,3,5,3,4,5,"Dinner,Lunch",70.59,6.8,8.3,Indian,2,1,3,3,3,2,2,4,3,2,7,4
1,1,1,1,2,3,"Late-night,Dinner",46.01,7.3,5.6,"Other,Mediterranean,Japanese,Indian",2,0,3,4,3,3,1,4,4,2,7,3
2,1,2,4,3,2,"Lunch,Breakfast",32.93,7.7,7.0,"Mexican,Other,Thai,Japanese",4,0,4,4,4,3,0,4,4,3,8,2
4,2,2,2,3,6,"Lunch,Dinner",44.38,5.3,7.4,"Other,Mediterranean",4,0,3,3,2,2,0,3,1,3,3,2
2,4,5,3,4,2,"Lunch,Breakfast,Dinner",26.9,13.0,5.8,"Thai,Mediterranean,Indian,Other",3,1,3,3,3,3,2,4,3,4,3,4
3,1,1,2,4,3,"Breakfast,Lunch,Dinner",30.55,9.3,8.0,"Thai,Indian,Mediterranean",4,0,3,3,4,4,2,1,4,5,6,5
6,2,2,1,4,3,"Late-night,Dinner",50.86,16.1,6.2,"Mexican,Other,Thai,Mediterranean",2,0,4,4,2,3,2,1,4,1,5,5
6,2,6,4,3,1,"Lunch,Late-night,Breakfast",70.99,13.0,4.4,"Mediterranean,Other,Mexican,Japanese",2,1,3,4,4,3,0,1,4,4,6,3
5,2,1,2,2,1,Late-night,27.61,4.0,8.2,"Indian,Japanese,Thai",3,0,1,5,5,2,0,4,4,3,5,3
3,2,2,3,3,4,"Late-night,Lunch",137.36,11.5,4.8,"Mexican,Japanese",3,1,4,5,1,4,0,1,1,1,3,2
3,2,6,2,5,3,"Lunch,Breakfast",180.99,7.7,5.0,"Indian,Mediterranean",2,0,4,4,4,3,2,1,4,2,7,5
2,1,1,1,2,5,Lunch,61.33,15.2,6.0,"Mexican,Thai,Japanese,Mediterranean",3,1,3,2,2,3,0,2,4,1,6,3
5,2,1,1,4,2,Dinner,123.42,7.6,5.9,Indian,2,0,3,4,1,2,2,2,3,3,8,4
4,3,1,1,3,1,"Lunch,Dinner",30.83,10.0,8.0,"Indian,Other",2,0,3,3,3,3,2,3,4,4,6,5
3,2,1,2,2,2,"Breakfast,Lunch",27.78,8.3,5.9,Other,2,1,3,3,4,1,1,2,2,5,7,4
3,2,5,4,3,3,"Lunch,Breakfast,Dinner",53.66,9.5,7.0,Japanese,2,0,3,4,4,2,0,2,4,3,7,3
4,1,1,2,2,1,"Late-night,Dinner",68.32,16.4,6.0,Indian,2,0,1,2,2,3,2,2,2,3,5,5
4,3,4,2,4,3,"Lunch,Dinner",90.59,10.2,7.9,Mediterranean,1,0,3,4,3,3,1,2,3,2,6,5
6,2,6,3,4,3,"Breakfast,Dinner",103.2,4.0,9.0,Mexican,1,0,5,4,4,2,1,2,2,4,7,5
3,2,1,1,3,1,Lunch,38.98,13.8,10.7,"Other,Mexican,Mediterranean,Japanese",1,0,2,4,1,3,1,4,3,3,5,5
6,3,1,1,3,2,"Dinner,Late-night,Lunch",131.36,1.6,6.1,Thai,2,1,3,3,2,3,0,1,3,3,8,1
4,3,4,4,3,3,"Dinner,Lunch,Late-night",45.3,17.3,8.5,"Other,Mediterranean,Japanese",3,0,2,3,3,3,2,4,3,3,6,4
5,1,6,4,3,1,"Late-night,Breakfast,Dinner",35.32,17.9,1.8,"Indian,Thai,Mexican",3,0,3,2,4,1,0,4,4,1,8,3
3,1,1,1,2,3,"Late-night,Breakfast,Lunch",60.72,8.2,5.4,Japanese,3,0,3,2,3,2,0,4,2,3,7,2
2,3,1,1,2,6,"Dinner,Late-night",44.89,6.5,7.6,Other,3,0,1,2,3,1,0,2,3,4,7,2
4,2,1,1,3,1,"Dinner,Breakfast,Late-night",107.83,7.3,3.6,"Indian,Japanese",1,0,2,3,4,2,0,1,4,1,3,2
3,4,2,3,3,1,Lunch,53.74,20.2,7.1,"Mexican,Japanese,Thai,Other",1,0,2,2,3,5,0,2,3,2,5,2
4,4,1,1,3,3,Lunch,87.41,9.8,3.0,"Thai,Mediterranean,Other",3,0,4,4,3,4,0,2,5,4,3,5
3,2,5,1,3,2,Dinner,72.88,8.4,7.8,"Other,Thai,Mexican,Indian",3,0,2,3,3,4,1,3,4,4,5,5
4,1,3,3,4,1,"Breakfast,Late-night,Lunch",75.18,12.2,3.4,"Mexican,Japanese",2,0,4,3,2,3,2,4,4,2,5,4
3,1,1,1,2,3,"Dinner,Late-night",46.83,6.3,8.6,"Mexican,Other,Japanese",2,1,3,3,3,4,0,3,3,3,4,4
4,1,1,1,2,1,"Late-night,Breakfast",55.12,13.0,4.0,Mexican,1,0,2,4,3,3,2,1,4,3,8,4
2,2,1,2,2,1,"Late-night,Breakfast,Dinner",84.12,8.7,9.4,Indian,4,1,1,2,3,4,2,1,2,3,9,3
5,1,3,2,3,2,Lunch,68.46,13.7,6.4,"Thai,Mexican,Mediterranean",4,0,3,5,4,3,0,3,4,2,5,2
5,2,6,3,3,28,"Late-night,Lunch,Dinner",216.11,0.0,20.4,"Thai,Indian,Japanese,Other",3,0,4,3,5,4,1,2,2,2,4,2
2,3,5,2,3,5,Breakfast,58.56,14.6,9.1,"Mexican,Mediterranean",2,0,4,3,4,3,0,1,3,4,8,3
3,1,1,1,2,1,"Dinner,Lunch,Breakfast",241.05,8.6,5.0,"Mexican,Thai",4,1,1,3,5,3,0,3,2,5,8,2
4,3,3,2,4,1,Breakfast,105.26,11.8,4.6,"Japanese,Mediterranean",3,0,5,5,3,3,2,3,3,3,6,4
4,2,6,3,3,1,"Breakfast,Dinner,Lunch",131.63,11.2,3.1,"Indian,Thai,Japanese",1,0,3,5,2,4,2,1,4,4,6,3
5,1,1,3,4,2,Lunch,30.29,7.4,5.9,Japanese,1,0,4,4,4,2,2,3,5,3,7,4
3,1,1,1,3,1,"Breakfast,Dinner,Late-night",89.35,8.3,7.2,"Japanese,Mexican,Other",3,0,2,5,2,2,0,1,3,4,6,4
2,4,5,4,3,1,"Late-night,Lunch",40.27,8.4,9.5,"Mexican,Japanese,Mediterranean",1,0,2,2,5,1,1,4,4,5,7,3
4,4,1,1,5,5,Dinner,95.69,18.5,8.4,Japanese,1,0,5,4,2,2,2,1,5,1,7,3
3,1,2,1,2,5,Lunch,59.93,13.8,6.2,Other,4,0,2,2,3,3,0,2,4,4,8,4
4,2,1,2,4,1,"Late-night,Breakfast,Dinner",31.86,17.5,5.7,"Indian,Japanese,Thai",1,0,5,4,3,4,2,3,3,4,7,4
2,4,1,4,3,3,"Dinner,Lunch",68.92,9.0,5.4,Thai,2,0,2,5,2,3,0,2,3,1,6,5
4,3,1,1,3,4,"Late-night,Dinner",103.85,6.4,4.3,"Japanese,Indian,Mediterranean,Thai",4,0,4,4,3,2,1,2,2,4,7,3
4,2,3,4,3,4,"Late-night,Breakfast,Dinner",63.8,7.6,5.8,"Mediterranean,Japanese,Thai,Other",1,0,4,1,2,2,2,1,5,3,10,3
3,1,1,3,2,1,"Lunch,Dinner",72.65,9.5,5.3,"Mediterranean,Thai",2,0,1,3,3,2,0,2,2,3,5,4
2,4,6,2,3,4,"Dinner,Breakfast,Lunch",41.75,6.6,4.5,"Mediterranean,Japanese,Mexican,Indian",3,0,3,2,1,3,0,4,4,4,3,2
5,2,2,4,4,1,"Breakfast,Dinner,Lunch",25.81,11.6,7.0,"Mediterranean,Japanese",2,0,3,2,3,4,2,2,3,1,5,5
3,4,6,3,3,1,"Breakfast,Dinner,Lunch",40.31,12.1,1.0,"Thai,Japanese,Indian,Mexican",2,0,3,5,4,3,2,1,3,3,9,5
4,1,2,1,4,2,Dinner,185.89,6.9,5.0,Mexican,2,1,4,4,4,3,1,2,4,3,6,3
6,3,2,3,4,1,Lunch,70.84,5.4,2.4,Indian,1,0,5,4,2,4,2,1,3,4,7,4
2,1,1,4,2,3,Breakfast,84.41,12.6,6.3,"Mexican,Indian,Other,Mediterranean",2,0,1,2,3,1,0,2,3,3,6,4
6,3,1,1,2,6,Breakfast,86.54,6.4,8.8,"Thai,Mediterranean,Indian,Other",1,0,1,2,2,3,0,1,3,2,2,4
4,2,1,1,5,1,"Breakfast,Lunch",161.67,5.4,6.4,"Other,Mexican,Indian",4,1,4,4,4,4,2,1,3,4,8,5
2,1,1,1,3,2,"Dinner,Breakfast",35.46,8.3,6.3,"Mediterranean,Indian,Mexican",2,0,3,4,3,2,0,3,5,2,7,3
3,4,6,4,3,2,"Breakfast,Lunch",52.61,16.3,2.6,"Indian,Mediterranean,Mexican",2,1,3,3,4,3,0,2,3,4,5,4
1,4,2,1,5,7,Late-night,57.11,23.9,9.2,"Indian,Japanese,Thai",2,0,4,4,4,2,2,3,1,1,5,4
2,2,5,1,3,1,Breakfast,52.85,9.4,8.8,"Mexican,Other,Thai,Mediterranean",4,0,4,2,2,1,0,2,2,4,9,4
6,1,2,1,3,2,"Dinner,Late-night,Breakfast",38.19,10.8,6.5,"Mexican,Thai,Mediterranean,Other",2,0,2,4,3,3,0,2,5,3,4,4
6,2,1,2,3,3,"Breakfast,Dinner,Lunch",60.15,8.1,6.2,"Japanese,Mediterranean,Thai,Mexican",3,0,2,2,4,3,0,3,2,1,2,2
4,1,3,4,4,1,"Lunch,Breakfast,Late-night",20.27,12.7,9.2,"Mexican,Japanese,Thai,Other",3,0,5,5,4,3,2,3,5,1,7,5
2,2,3,1,3,8,"Late-night,Lunch",77.67,7.5,7.8,"Indian,Mexican",4,0,4,5,4,1,1,1,3,4,7,3
5,3,1,1,2,1,"Late-night,Breakfast,Lunch",39.41,6.5,6.2,"Indian,Japanese,Mediterranean,Thai",4,0,1,2,3,3,0,2,3,4,6,3
6,2,1,1,4,2,"Late-night,Breakfast",73.18,2.0,9.3,"Indian,Other,Mediterranean",4,0,5,4,4,3,2,1,3,4,7,5
3,3,6,3,5,2,"Late-night,Breakfast",50.21,12.6,5.5,Mexican,2,0,5,4,4,4,2,1,3,4,4,4
3,3,1,1,3,4,"Breakfast,Late-night,Dinner",97.49,0.0,5.1,"Indian,Mexican,Thai",1,0,2,3,5,1,1,2,4,2,5,5
2,2,1,1,2,1,"Dinner,Lunch,Breakfast",49.74,13.6,1.3,Mediterranean,3,0,2,4,3,3,2,2,4,3,3,4
4,2,2,3,3,2,Breakfast,43.16,13.1,8.2,"Mediterranean,Mexican,Other,Indian",2,0,2,4,4,2,2,1,2,3,5,5
5,2,2,4,3,12,"Lunch,Breakfast,Dinner",139.1,7.4,6.0,"Japanese,Mexican",4,0,4,4,4,3,0,1,4,3,5,4
4,2,1,1,3,2,"Breakfast,Lunch,Late-night",68.81,15.9,4.1,"Other,Japanese,Thai",3,0,3,4,4,5,1,4,3,5,7,4
2,2,1,2,2,2,"Breakfast,Late-night",130.15,14.3,7.6,"Mediterranean,Thai",4,0,3,4,2,4,0,3,4,4,3,4
1,3,6,3,2,7,"Lunch,Breakfast",62.27,0.9,5.6,"Thai,Japanese,Mediterranean",4,0,1,3,4,2,2,4,3,1,8,5
5,2,1,2,3,3,"Lunch,Late-night",38.73,9.4,7.3,"Indian,Mediterranean",2,1,4,3,1,4,1,1,4,2,9,4
2,4,5,2,3,2,Late-night,64.98,6.3,5.3,Mediterranean,2,1,2,5,5,4,0,1,2,1,5,3
4,2,2,1,4,4,Dinner,39.27,2.9,5.3,"Thai,Indian,Other",1,0,4,3,4,4,1,1,4,1,5,2
3,2,1,1,4,1,Dinner,34.65,8.0,6.6,"Indian,Japanese,Thai",3,0,3,3,2,3,0,1,1,2,9,5
4,2,3,3,4,3,"Dinner,Late-night",121.84,12.9,8.6,"Indian,Mediterranean,Japanese",2,0,3,4,2,3,2,2,3,3,7,5
3,1,5,3,1,2,Breakfast,130.41,6.5,7.7,"Japanese,Indian",4,0,1,3,2,3,0,1,4,2,6,1
3,2,1,3,4,2,"Dinner,Late-night",88.7,9.9,5.1,"Mexican,Indian",4,0,4,4,3,4,2,1,4,1,7,5
4,1,1,2,4,4,"Lunch,Dinner",37.57,16.0,4.9,"Indian,Japanese,Other",3,0,4,5,5,5,2,1,4,4,6,5
3,2,1,2,2,7,Dinner,137.87,12.2,5.9,"Indian,Japanese",2,1,3,3,4,4,2,4,5,3,7,4
3,1,1,2,4,2,Lunch,95.57,12.5,6.0,"Mediterranean,Other",4,0,4,3,3,2,2,3,2,5,6,3
2,1,1,1,3,2,"Late-night,Lunch",139.91,4.9,8.5,"Mexican,Thai,Mediterranean",3,0,3,5,4,3,0,1,4,3,7,5
3,4,1,1,2,3,"Dinner,Late-night,Breakfast",135.0,11.8,3.4,"Mexican,Indian,Thai,Mediterranean",2,0,1,3,3,3,2,2,1,1,10,5
5,3,1,1,3,2,Lunch,51.56,16.7,4.2,"Japanese,Indian",2,0,4,2,4,3,1,3,4,3,8,3
3,2,6,1,2,1,"Dinner,Lunch",151.16,9.1,10.3,"Mexican,Mediterranean",2,0,2,4,4,2,1,1,5,2,6,3
5,4,6,3,2,3,"Late-night,Lunch,Dinner",105.59,16.0,1.6,"Indian,Thai",3,0,1,5,2,3,1,3,3,1,6,2
6,3,1,2,3,2,"Late-night,Lunch,Breakfast",75.32,14.5,9.9,Thai,4,0,4,5,2,5,1,1,5,2,6,5
4,2,6,2,3,3,"Late-night,Breakfast,Dinner",29.18,9.4,4.4,"Japanese,Indian,Mexican",2,0,2,4,5,3,2,1,4,4,9,5
6,3,1,1,2,1,"Lunch,Late-night,Dinner",121.08,3.7,3.6,"Japanese,Mediterranean,Other",4,0,1,4,2,4,2,2,3,3,8,5
4,2,1,1,3,3,Dinner,81.16,11.7,4.6,"Thai,Mexican,Other",4,0,3,5,3,4,0,1,4,1,3,2
5,3,2,1,2,2,"Late-night,Dinner,Breakfast",21.32,9.9,8.6,"Mediterranean,Indian,Mexican",1,0,2,2,3,4,1,1,4,1,5,5
4,2,2,2,4,6,"Breakfast,Dinner",70.82,12.4,4.6,"Japanese,Indian,Mediterranean",3,0,3,1,1,4,0,2,3,1,4,3
3,5,6,2,4,5,"Breakfast,Dinner,Lunch",51.29,13.5,9.9,Other,2,0,3,4,3,5,0,4,3,3,3,4
2,1,2,1,3,2,Late-night,70.78,5.6,6.5,"Mediterranean,Thai,Mexican,Indian",2,1,4,5,3,4,0,2,2,4,3,4
3,2,2,1,3,5,"Dinner,Late-night",46.07,11.9,3.9,"Other,Japanese,Mexican",4,1,2,2,1,2,0,1,2,3,3,1
3,2,1,2,3,1,Late-night,60.37,7.3,3.8,Mediterranean,2,0,3,4,3,2,1,2,3,2,5,4
3,3,6,2,3,2,"Lunch,Breakfast,Dinner",71.0,13.9,6.4,Mexican,2,0,4,3,4,2,0,4,3,2,7,3
3,4,1,1,4,4,Late-night,80.84,7.6,4.4,"Other,Mediterranean,Japanese,Indian",2,0,5,4,3,3,2,2,4,1,9,5
4,4,5,1,4,3,"Breakfast,Dinner,Late-night",84.2,13.2,4.1,"Indian,Japanese",3,0,4,3,5,2,2,3,3,5,10,4
2,2,2,2,4,2,Lunch,34.24,12.3,5.7,"Japanese,Mediterranean,Thai",1,0,3,3,3,2,1,1,4,3,7,5
3,1,4,1,3,3,"Lunch,Dinner",43.89,12.6,5.7,"Thai,Mediterranean",2,0,4,5,4,3,0,1,2,3,4,2
5,2,6,3,3,25,"Breakfast,Late-night,Dinner",281.78,100.0,17.9,Indian,2,0,2,4,3,5,2,4,3,1,10,3
5,3,5,1,2,4,"Late-night,Breakfast",88.45,11.3,4.7,"Thai,Japanese,Mediterranean",1,1,3,5,3,4,0,1,4,1,6,2
3,3,1,2,4,4,"Dinner,Lunch,Breakfast",127.43,14.5,8.0,"Thai,Mexican,Other,Japanese",2,0,4,3,3,3,1,2,4,4,5,5
4,2,1,2,4,1,"Dinner,Late-night,Breakfast",39.01,8.4,9.8,"Thai,Japanese",3,0,4,4,4,3,2,3,3,3,7,5
2,4,5,4,3,3,"Lunch,Breakfast,Late-night",55.95,6.3,6.8,Mexican,2,0,4,3,4,1,0,1,4,3,6,2
3,1,4,2,3,4,Dinner,49.45,14.3,6.0,"Thai,Mexican,Mediterranean,Japanese",2,0,3,5,3,2,0,3,5,1,7,3
3,2,1,2,3,1,Dinner,72.09,13.3,3.8,"Japanese,Indian,Mexican,Mediterranean",1,0,4,4,4,2,0,2,2,5,5,4
6,2,2,1,3,1,Breakfast,54.6,14.9,7.2,Other,1,1,3,3,3,3,0,4,5,5,6,3
2,2,6,3,3,2,"Late-night,Breakfast",36.38,15.9,8.1,Thai,1,1,4,4,3,3,0,4,3,2,5,2
5,1,1,2,4,3,Lunch,111.33,6.9,6.4,Thai,2,0,4,5,3,4,2,1,3,1,6,4
3,2,1,1,2,4,"Lunch,Late-night,Dinner",135.55,12.1,2.9,"Other,Indian,Mediterranean,Mexican",1,1,1,3,3,3,1,1,2,2,8,3
5,2,1,1,2,2,"Lunch,Breakfast,Late-night",60.08,5.4,9.1,"Indian,Mediterranean,Thai",1,0,2,5,3,3,1,1,3,3,5,4
5,3,2,1,4,5,"Late-night,Lunch",49.09,12.4,5.2,Thai,2,0,4,3,4,3,1,1,3,4,7,3
3,3,1,1,3,5,Lunch,106.82,12.9,4.9,"Mexican,Mediterranean,Japanese",1,1,4,2,3,3,0,3,3,3,10,3
2,1,3,1,5,4,"Lunch,Dinner",82.97,11.6,6.4,"Mexican,Other,Japanese,Thai",2,1,5,4,3,3,1,2,3,1,6,2
4,2,2,1,4,5,"Dinner,Lunch",105.94,9.3,9.4,"Mediterranean,Mexican,Indian,Japanese",3,0,5,4,2,1,2,4,3,2,8,4
3,3,2,1,3,2,"Dinner,Breakfast",32.66,1.4,3.6,"Mexican,Indian,Mediterranean,Thai",4,0,2,5,2,3,0,1,1,3,3,4
5,1,3,2,3,2,"Lunch,Late-night",64.73,12.6,7.0,Japanese,3,0,3,4,4,3,1,3,3,2,4,3
4,2,1,1,3,2,"Breakfast,Dinner",52.03,7.6,7.7,"Indian,Other",3,1,2,3,3,3,0,1,5,1,6,4
4,2,1,1,2,2,"Breakfast,Late-night,Lunch",121.15,11.5,6.5,"Japanese,Mexican,Other,Indian",2,0,2,4,2,4,1,3,3,3,6,3
2,1,3,4,5,3,"Breakfast,Late-night",67.55,7.6,6.3,"Indian,Other,Japanese",3,0,4,4,3,1,1,3,1,2,10,4
2,3,2,1,3,6,"Lunch,Breakfast",86.68,5.3,4.7,"Japanese,Thai,Mediterranean,Mexican",1,0,2,3,2,1,0,1,3,1,6,4
3,2,1,1,4,5,Late-night,27.96,8.8,7.3,Mediterranean,1,1,3,5,2,3,2,1,4,1,6,2
4,4,1,1,2,3,"Late-night,Lunch",18.22,7.7,6.6,Thai,3,0,3,3,3,5,1,2,4,1,3,4
3,2,5,3,5,1,"Dinner,Lunch",93.1,16.9,6.8,"Mediterranean,Indian,Japanese",3,0,4,4,5,5,1,1,4,2,7,3
3,2,5,3,2,7,"Late-night,Breakfast",41.6,8.1,7.0,"Other,Thai,Mediterranean,Japanese",4,0,2,3,4,3,1,1,4,2,4,4
4,4,5,1,2,1,"Breakfast,Dinner,Late-night",48.9,5.8,6.4,"Thai,Japanese,Other",3,0,1,3,3,2,1,4,5,2,2,3
4,2,3,2,5,2,"Breakfast,Late-night",35.22,14.8,6.1,Mexican,1,0,5,5,4,1,1,4,3,1,6,5
3,3,2,2,4,1,Lunch,73.58,12.5,5.1,Japanese,2,0,4,5,3,5,2,1,4,5,6,3
4,4,1,1,4,3,"Late-night,Breakfast,Lunch",90.56,8.8,4.8,"Japanese,Other",2,1,3,3,5,4,2,4,4,3,7,3
3,1,5,4,3,1,"Late-night,Breakfast",79.01,4.0,5.4,"Thai,Japanese,Indian,Mediterranean",1,0,3,4,3,4,0,2,4,5,6,3
5,3,1,1,2,2,"Lunch,Late-night",80.5,9.5,9.0,"Thai,Indian",2,0,2,4,1,4,1,1,4,3,5,4
1,1,6,2,3,4,"Dinner,Late-night,Lunch",28.37,13.1,8.2,"Thai,Other",2,1,3,4,2,2,0,2,3,3,7,2
4,3,2,2,5,2,"Lunch,Late-night,Dinner",27.44,6.6,6.0,"Mediterranean,Other,Indian,Mexican",2,0,5,4,2,4,1,1,4,2,7,5
2,2,1,1,2,5,"Dinner,Late-night,Lunch",64.49,9.2,5.6,"Mediterranean,Japanese,Thai,Indian",1,0,1,4,4,3,0,3,4,2,7,3
2,2,4,2,5,2,"Late-night,Lunch",55.23,8.7,7.7,"Mexican,Indian,Thai",3,0,4,4,3,4,0,2,2,1,7,2
4,2,1,1,3,4,"Dinner,Lunch",72.68,11.4,2.5,"Thai,Indian,Other",1,0,2,4,4,3,0,4,2,3,8,4
3,1,1,1,2,4,"Late-night,Lunch",52.99,11.7,7.5,"Thai,Other,Japanese",2,0,1,1,3,4,0,3,5,3,3,3
